CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,ORIG_FID,MBG_Width,MBG_Length,MBG_APodX1,MBG_APodY1,MBG_APodX2,MBG_APodY2,MBG_Orientation,Shape_Length,Shape_Area
 ,19500,19500,"Decatur, IL","Decatur, IL Metro Area",M1,1,G3110,1503684109.000000000000000,13406663.000000000000000,+39.8602372,-088.9615288,178,0.401910674114214,0.561474196710014,-89.139125000118611,39.655131000095651,-88.745163999718784,40.055191000264529,44.559910791358668,1.577301347469648,0.173372175618752
258,19540,19540,"Decatur, IN","Decatur, IN Micro Area",M2,2,G3110,877815499.000000000000000,2693924.000000000000000,+40.7457327,-084.9361303,179,0.270967059466794,0.442796626017711,-85.068479000405489,40.568240000275864,-84.802922000250078,40.922568000412923,36.850333089318681,1.236999855099797,0.094228741667370
 ,19580,19580,"Defiance, OH","Defiance, OH Micro Area",M2,2,G3110,1065649892.000000000000000,7073996.000000000000000,+41.3216789,-084.4864334,180,0.262232451810834,0.631894906454422,-84.804062999807570,41.426050999953759,-84.228221999945276,41.165862000031325,114.315438644876650,1.594512789821369,0.130589920760116
 ,19620,19620,"Del Rio, TX","Del Rio, TX Micro Area",M2,2,G3110,8144863666.000000000000000,227711335.000000000000000,+29.8752853,-101.1433237,181,0.964120537645762,1.450195266366902,-101.758399999560311,30.288043999730860,-100.757822000085184,29.238325000398504,136.372987885387772,3.770403846509869,0.849968612707028
422,19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",M1,1,G3110,4108724164.000000000000000,1079710619.000000000000000,+29.1789002,-081.1890231,182,0.633674394737076,1.196623064608101,-81.523660000008931,29.622431999637115,-80.663460999925178,28.790588000435946,134.039935848822381,3.108189597393960,0.604877140796835
 ,19700,19700,"Deming, NM","Deming, NM Micro Area",M2,2,G3110,7679776973.000000000000000,433660.000000000000000,+32.1845231,-107.7471911,183,0.821831000600241,1.226338389738474,-108.209994999969240,31.783698999609214,-107.299630999570923,32.605370000025516,47.931407144779882,3.411115414918838,0.750363278786342
216,19740,19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area",M1,1,G3110,21613407404.000000000000000,149583396.000000000000000,+39.4347890,-104.9010728,184,1.302518838842469,2.674697848376689,-106.192953999627321,39.017708999570743,-103.705700999801252,40.001366000240751,68.422230030548675,6.883965145338185,2.917685149288617
217,19760,19760,"DeRidder, LA","DeRidder, LA Micro Area",M2,2,G3110,2997555223.000000000000000,21945878.000000000000000,+30.6450184,-093.3402526,185,0.481441910935693,0.899399858931826,-93.741621999955271,30.402261999591644,-92.978453000305706,30.878175000276087,58.052291212701498,2.237841736760106,0.319696814367569
218,19780,19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA Metro Area",M1,1,G3110,9356098870.000000000000000,83568330.000000000000000,+41.5770501,-093.7597124,186,0.706902860752050,2.019564373835411,-94.744875999627652,41.862393999683377,-92.756508000443830,41.508793999843249,100.083736347253577,4.858364733600998,1.203040739510450
220,19820,19820,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Dearborn, MI Metro Area",M1,1,G3110,10079403934.000000000000000,890904274.000000000000000,+42.7218478,-083.2008463,187,1.189103864796140,1.954525188177878,-84.140712999705158,42.424610999897766,-82.334073000168758,43.170412999960035,67.568595559939027,4.893497114501280,1.586052103394313
 ,19860,19860,"Dickinson, ND","Dickinson, ND Micro Area",M2,2,G3110,6431980184.000000000000000,26010422.000000000000000,+46.9125835,-102.9884867,188,0.699388010328381,1.718199195686229,-103.666674999651491,47.329256000164321,-102.096744000035528,46.631026000449594,113.977203724226982,4.201111878426144,0.930440027636487
221,19940,19940,"Dixon, IL","Dixon, IL Micro Area",M2,2,G3110,1877189067.000000000000000,9732924.000000000000000,+41.7474465,-089.2993616,189,0.326826177801653,0.755330938561378,-89.631493999748272,41.584948999896483,-88.941279000025816,41.891752000054794,66.034684398079634,1.965738314207107,0.214889464047056
 ,19980,19980,"Dodge City, KS","Dodge City, KS Micro Area",M2,2,G3110,2844508243.000000000000000,2097356.000000000000000,+37.6884159,-099.8847484,190,0.446280200771120,0.805842541935115,-100.227090000303235,37.914017999730959,-99.556119000391504,37.467721999670573,123.629843494114141,2.202245023543975,0.294264619322007
222,20020,20020,"Dothan, AL","Dothan, AL Metro Area",M1,1,G3110,4444643836.000000000000000,33283078.000000000000000,+31.2455283,-085.4691904,191,0.774858541242974,1.309229106453969,-86.187246000302650,30.994020999669431,-85.127329000133216,31.762562999782688,54.054267969262398,3.397883029623188,0.637621946073212
 ,20060,20060,"Douglas, GA","Douglas, GA Micro Area",M2,2,G3110,2421565639.000000000000000,31628932.000000000000000,+31.4595406,-082.8673266,192,0.544928031060873,0.682829838760333,-82.989554999863287,31.788061000215066,-82.671669000324073,31.183738999954926,152.254692087553735,1.952903937973723,0.276365803598795
428,20100,20100,"Dover, DE","Dover, DE Metro Area",M1,1,G3110,1517888728.000000000000000,549776901.000000000000000,+39.0970884,-075.5029819,193,0.501996031450178,0.687684864263726,-75.760074000114969,39.296818999697109,-75.138461000174971,39.002696999766783,115.321609416503904,1.897692620513613,0.230338975808695
 ,20140,20140,"Dublin, GA","Dublin, GA Micro Area",M2,2,G3110,3392319432.000000000000000,45915951.000000000000000,+32.5089403,-082.8100132,194,0.562128431332626,0.856717455865274,-83.226535999736541,32.584200999576524,-82.381939999731173,32.440595999805623,99.649606578540855,2.401135138384164,0.388614522644320
524,20180,20180,"DuBois, PA","DuBois, PA Micro Area",M2,2,G3110,2964714508.000000000000000,23932643.000000000000000,+41.0002489,-078.4737490,195,0.529522172899347,0.877277973285152,-78.806274000444716,40.729741999793532,-78.038202999568739,41.153632999963008,61.106116352284928,2.270163142520401,0.343351486677180
 ,20220,20220,"Dubuque, IA","Dubuque, IA Metro Area",M1,1,G3110,1575487988.000000000000000,21138781.000000000000000,+42.4634808,-090.8787708,196,0.380079304850196,0.710027310310244,-91.132765999651099,42.645844000200498,-90.473798000177510,42.381458000086695,111.861258485992394,1.801701417702220,0.196567023307025
 ,20260,20260,"Duluth, MN-WI","Duluth, MN-WI Metro Area",M1,1,G3110,27252320122.000000000000000,4358695871.000000000000000,+47.3475056,-092.1553326,197,2.262651541270447,2.909720906673859,-93.088438000113570,48.627597000201433,-91.551282000164122,46.157044999826951,148.110484784504138,8.161182049684273,4.497746418663087
 ,20300,20300,"Dumas, TX","Dumas, TX Micro Area",M2,2,G3110,2330207191.000000000000000,25699789.000000000000000,+35.8356759,-101.8905018,198,0.435615860988780,0.693616147079367,-102.163015000242012,36.055249000141316,-101.622800000219797,35.620195999645716,128.845642438243260,1.949931919632866,0.235231077669226
 ,20340,20340,"Duncan, OK","Duncan, OK Micro Area",M2,2,G3110,2253798301.000000000000000,54865799.000000000000000,+34.4813609,-097.8556068,199,0.392753181118481,0.699441083501713,-98.141799000223671,34.681157999841844,-97.562511999728940,34.289183000195351,124.084277585996915,1.938872781005963,0.227126033000355
 ,20420,20420,"Durango, CO","Durango, CO Micro Area",M2,2,G3110,4376255148.000000000000000,25642578.000000000000000,+37.2873673,-107.8397178,200,0.640514983089334,1.102406342560560,-108.380740000350727,37.000839999966104,-107.482179000160670,37.639501000071164,54.596316978319720,2.794477348213479,0.465704466612268
206,20460,20460,"Durant, OK","Durant, OK Micro Area",M2,2,G3110,2341975631.000000000000000,102083435.000000000000000,+33.9640035,-096.2641365,201,0.471096180384571,0.886669261065657,-96.624803000058364,34.009724000162521,-95.751554999863345,33.856035000315046,99.981660754587693,2.218396810174729,0.304732055344169
450,20500,20500,"Durham-Chapel Hill, NC","Durham-Chapel Hill, NC Metro Area",M1,1,G3110,5931305968.000000000000000,154624603.000000000000000,+36.0605886,-078.9897875,202,0.772800841391678,1.505413377346002,-79.555803999754744,35.515039000349645,-78.453550999678839,36.540372000167736,47.070549762171552,3.591518274051865,0.804304422551494
 ,20540,20540,"Dyersburg, TN","Dyersburg, TN Micro Area",M2,2,G3110,1326983955.000000000000000,36731277.000000000000000,+36.0541960,-089.3983058,203,0.328536687873367,0.613562057738438,-89.733094999634488,36.000608000259035,-89.154463999713755,36.204677999590047,70.573412282265522,1.550596626158327,0.157437444229255
 ,20580,20580,"Eagle Pass, TX","Eagle Pass, TX Micro Area",M2,2,G3110,3313817729.000000000000000,31873432.000000000000000,+28.7297873,-100.3166780,204,0.546921612225209,1.045256399967351,-100.667548000040142,29.084291999975846,-100.113718999931848,28.197818999647154,148.004686190993112,2.555716329068346,0.330187329040482
548,20660,20660,"Easton, MD","Easton, MD Micro Area",M2,2,G3110,695561625.000000000000000,539363462.000000000000000,+38.7483486,-076.1784757,205,0.372640611349062,0.600917397976228,-76.438814000365767,38.575335999656716,-75.943987999846286,38.916288999937422,55.431753930058889,1.568396358257457,0.164463575741030
408,20700,20700,"East Stroudsburg, PA","East Stroudsburg, PA Metro Area",M1,1,G3110,1575379455.000000000000000,22872910.000000000000000,+41.0562401,-075.3290651,206,0.419190644258884,0.683493843972770,-75.649637000147379,41.122343999575946,-74.966777999704902,41.092892000265635,92.469660732137470,1.737159665245085,0.196684105526571
232,20740,20740,"Eau Claire, WI","Eau Claire, WI Metro Area",M1,1,G3110,4263839760.000000000000000,104081841.000000000000000,+44.9386719,-091.2843222,207,0.696366514041148,1.004619604768517,-91.650247999945179,44.596649000151274,-90.925222000195106,45.292061000314959,46.194357949848090,2.801558199885448,0.508237045195468
233,20780,20780,"Edwards, CO","Edwards, CO Micro Area",M2,2,G3110,4362757834.000000000000000,18967056.000000000000000,+39.6269919,-106.6951694,208,0.572315783571104,1.055260402974924,-107.113671999962776,39.919112000418522,-106.206732000081729,39.379636000301218,120.745492500949410,2.792337836947030,0.489977005966580
 ,20820,20820,"Effingham, IL","Effingham, IL Micro Area",M2,2,G3110,1240007567.000000000000000,3172833.000000000000000,+39.0479445,-088.5928488,209,0.304680018905063,0.538555613955794,-88.805324999648974,39.216262999937555,-88.361744999831842,38.910846999889202,124.548390055182239,1.463104383981562,0.133094741430509
288,20900,20900,"El Campo, TX","El Campo, TX Micro Area",M2,2,G3110,2813117310.000000000000000,21287759.000000000000000,+29.2784805,-096.2296745,210,0.508984629631945,0.798441446066594,-96.640315000436885,29.247803999555003,-95.841948000000173,29.258706999628373,89.217581568052566,2.119839801258903,0.290364114958857
 ,20940,20940,"El Centro, CA","El Centro, CA Metro Area",M1,1,G3110,10814594615.000000000000000,790217372.000000000000000,+33.0408143,-115.3554001,211,0.803835128243207,1.717377351906768,-116.085165000164579,33.425931999662112,-114.468971000311399,32.845154999703539,109.765827458623974,4.575334018100708,1.187139098283074
 ,20980,20980,"El Dorado, AR","El Dorado, AR Micro Area",M2,2,G3110,2691655893.000000000000000,41400825.000000000000000,+33.1682186,-092.5981447,212,0.373303017137777,0.981422561449862,-92.978469000144230,33.377279999872144,-92.069104999995716,33.008163000322270,112.092566276606846,2.358087439220526,0.282223111530777
545,21020,21020,"Elizabeth City, NC","Elizabeth City, NC Micro Area",M2,2,G3110,1227785818.000000000000000,373504973.000000000000000,+36.1968134,-076.3426012,213,0.397729021741083,0.625350408670663,-76.491335999656599,36.510677000443252,-76.022607000212872,36.096724999958838,131.448919575560097,1.652643347207521,0.177945672903328
350,21060,21060,"Elizabethtown-Fort Knox, KY","Elizabethtown-Fort Knox, KY Metro Area",M1,1,G3110,3083102433.000000000000000,72201165.000000000000000,+37.7329803,-085.9721707,214,0.538846804647551,1.192342078836924,-86.464679999582302,38.117375000356049,-85.466250000237267,37.465594999609607,123.136699393991933,2.765951296408758,0.439592526893101
 ,21120,21120,"Elk City, OK","Elk City, OK Micro Area",M2,2,G3110,2335338428.000000000000000,5514684.000000000000000,+35.2706008,-099.6900574,215,0.427763600583417,0.796313335308276,-100.000384000321333,35.029930000069498,-99.364141000206985,35.508793000096944,53.033356593846591,2.078434139902095,0.269268595045774
515,21140,21140,"Elkhart-Goshen, IN","Elkhart-Goshen, IN Metro Area",M1,1,G3110,1199603973.000000000000000,12434083.000000000000000,+41.6006928,-085.8639864,216,0.324910939224587,0.521622931421484,-86.062575000435857,41.760513000374715,-85.653507000347759,41.436856000004468,128.351251664104097,1.455565612392907,0.131254871712431
 ,21180,21180,"Elkins, WV","Elkins, WV Micro Area",M2,2,G3110,2692810851.000000000000000,667359.000000000000000,+38.7810953,-079.8677881,217,0.505065025373891,1.062042225509895,-80.245517999755862,38.388456999890707,-79.349366000040845,38.958408999775600,57.543670235322722,2.532733083451552,0.371722651335600
 ,21220,21220,"Elko, NV","Elko, NV Micro Area",M2,2,G3110,55294001557.000000000000000,85843440.000000000000000,+40.9060857,-115.5545775,218,2.839470255464440,3.817515942068154,-116.600946000257693,39.161462999917546,-114.041477000363216,41.993872999639279,42.102117781685628,10.523961998854556,7.171617723147512
 ,21260,21260,"Ellensburg, WA","Ellensburg, WA Micro Area",M2,2,G3110,5950002896.000000000000000,92410114.000000000000000,+47.1244411,-120.6767092,219,0.627788239729703,1.640547196073665,-121.465950999938684,47.367976999738801,-119.927436000271143,46.798445000336528,110.313692486599450,3.888950992932367,0.869832872215307
236,21300,21300,"Elmira, NY","Elmira, NY Metro Area",M1,1,G3110,1055038227.000000000000000,8874756.000000000000000,+42.1552804,-076.7471791,220,0.293653437511610,0.511195929936714,-76.965728000346928,42.001276000187318,-76.538349000306084,42.281754999593602,56.724031528458632,1.405526943920912,0.123389257442367
238,21340,21340,"El Paso, TX","El Paso, TX Metro Area",M1,1,G3110,14461902958.000000000000000,7482945.000000000000000,+31.5273940,-105.5213326,221,1.205357986901162,2.168874859022629,-106.636497000436179,31.985711000262484,-104.917162999872517,30.663625999740134,127.558549377664320,5.330931262621540,1.448648497986633
 ,21380,21380,"Emporia, KS","Emporia, KS Micro Area",M2,2,G3110,4197177726.000000000000000,32632186.000000000000000,+38.3821338,-096.3593009,222,0.637700717053572,1.108062328548647,-96.840772000427421,38.085622000155240,-95.945923999692809,38.739111999719057,53.860074817315265,2.818730812289570,0.507647538997044
 ,21420,21420,"Enid, OK","Enid, OK Metro Area",M1,1,G3110,2741521308.000000000000000,4075930.000000000000000,+36.3780539,-097.7884503,223,0.429174945537980,0.773450107966836,-98.104285999699073,36.593578000424429,-97.460791999750938,36.164462000321123,123.697463947488103,2.143677427517626,0.276130698914483
 ,21460,21460,"Enterprise, AL","Enterprise, AL Micro Area",M2,2,G3110,1758565919.000000000000000,3907189.000000000000000,+31.4022580,-085.9896022,224,0.406956631924190,0.587154065600008,-86.193475999817508,31.192213000429660,-85.789142000402933,31.617964000038626,43.522041067097128,1.619787850820042,0.172075631538433
240,21500,21500,"Erie, PA","Erie, PA Metro Area",M1,1,G3110,2069551279.000000000000000,1966249000.000000000000000,+42.1179519,-080.0963858,225,0.666270724614013,1.025506812643317,-80.519850999923676,42.327132000341578,-79.612072000022749,41.850055999984477,117.723812221936271,2.853282770356084,0.495083868255245
 ,21540,21540,"Escanaba, MI","Escanaba, MI Micro Area",M2,2,G3110,3033137838.000000000000000,2124389421.000000000000000,+45.8052288,-086.9019375,226,0.823374000483263,1.140339337547400,-87.241506000401557,46.159103000303276,-86.464119999838090,45.324809999681804,137.022224606724791,3.151801692813568,0.666539221159624
106,21580,21580,"Española, NM","Española, NM Micro Area",M2,2,G3110,15179590198.000000000000000,91466278.000000000000000,+36.5096687,-106.6939829,227,1.065836726975875,2.236985597435916,-107.618181000053085,36.804267000122024,-105.530099999915024,36.001757000185478,111.023213559623144,5.523700575943661,1.817072334466023
 ,21640,21640,"Eufaula, AL-GA","Eufaula, AL-GA Micro Area",M2,2,G3110,2683863215.000000000000000,74681508.000000000000000,+31.8672807,-085.3350319,228,0.501568385724950,0.895389137520793,-85.748432999982924,31.618323999553013,-84.907006000426520,31.924464999760005,70.006817741177343,2.234285326463167,0.312389265079040
 ,21660,21660,"Eugene-Springfield, OR","Eugene-Springfield, OR Metro Area",M1,1,G3110,11800116009.000000000000000,436246925.000000000000000,+43.9283286,-122.8976901,229,0.852135754388803,2.477997340419665,-124.230178000314424,43.863723000316270,-121.778066000445506,44.220958999658137,81.711175662471106,5.890525107240827,1.651398510028852
 ,21700,21700,"Eureka-Arcata, CA","Eureka-Arcata, CA Micro Area",M2,2,G3110,9241426488.000000000000000,1253864712.000000000000000,+40.7066554,-123.9261757,230,0.988347371498155,1.577839357723668,-124.136560999890207,41.464452000059794,-123.544458000136558,40.001922999846613,157.959499047047757,4.334873925627608,1.281512968141646
 ,21740,21740,"Evanston, WY","Evanston, WY Micro Area",M2,2,G3110,5391631765.000000000000000,16625817.000000000000000,+41.2847255,-110.5589468,231,0.584399841394652,1.155073081736362,-111.046814999812341,40.997875000031286,-110.047999999800140,41.578015000292055,59.850768502766115,3.158885238615493,0.582253944606286
 ,21780,21780,"Evansville, IN-KY","Evansville, IN-KY Metro Area",M1,1,G3110,3792650706.000000000000000,125969933.000000000000000,+38.0200703,-087.5861659,232,0.597687315046876,1.140488482800341,-88.091234999695416,37.819151000118609,-87.017490000363182,38.203579999817180,70.301294543145886,2.817487003397602,0.501482166373288
 ,21820,21820,"Fairbanks, AK","Fairbanks, AK Metro Area",M1,1,G3110,18983544936.000000000000000,272866589.000000000000000,+64.6760436,-146.5481586,233,1.165011622447801,4.805297841083521,-148.663264999779898,64.590790000258380,-143.884079999792107,65.091068000387963,84.024126393781359,10.600186219590336,4.305744847429995
 ,21840,21840,"Fairfield, IA","Fairfield, IA Micro Area",M2,2,G3110,1127999808.000000000000000,3524817.000000000000000,+41.0058877,-091.9666345,234,0.263793525625423,0.532552417173402,-92.179071999872860,40.899719999878130,-91.716041999738479,41.162808000388964,60.395289845997468,1.449509441754283,0.121726566146242
 ,21860,21860,"Fairmont, MN","Fairmont, MN Micro Area",M2,2,G3110,1844928064.000000000000000,44669375.000000000000000,+43.6771181,-094.5372525,235,0.347898968278201,0.699569302569019,-94.854554999713457,43.500924999888866,-94.247122999926489,43.847946000307729,60.261020829570491,1.908898223279692,0.211139152080660
390,21900,21900,"Fairmont, WV","Fairmont, WV Micro Area",M2,2,G3110,799666879.000000000000000,7161744.000000000000000,+39.5058387,-080.2434018,236,0.221293540316581,0.570166724837459,-80.498162999822569,39.563326999641390,-79.938877999919725,39.452464999859899,101.211887017225663,1.324508413400265,0.094884755132293
 ,21980,21980,"Fallon, NV","Fallon, NV Micro Area",M2,2,G3110,12821785223.000000000000000,190748448.000000000000000,+39.5377097,-118.2641661,237,0.929139026963685,1.803380143337811,-119.225175999972407,39.999384999718018,-117.461587000039970,39.622644000220475,102.058380898915615,4.795484094168806,1.436200640617088
244,22020,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area",M1,1,G3110,7278210008.000000000000000,26755856.000000000000000,+46.9148591,-096.9601826,238,0.610157921818403,1.650253261703999,-97.705935000100112,47.239977000138481,-96.172270000160324,46.630709000220236,111.666082041463227,4.159434372353719,0.898285846743565
378,22060,22060,"Faribault-Northfield, MN","Faribault-Northfield, MN Micro Area",M2,2,G3110,1284215162.000000000000000,52066242.000000000000000,+44.3507339,-093.2985052,239,0.347873277580857,0.594798600876736,-93.524326999591324,44.543617999870833,-93.041158999787967,44.196726000004958,125.676576759901536,1.602059336910445,0.159824040651855
476,22100,22100,"Farmington, MO","Farmington, MO Micro Area",M2,2,G3110,1170381746.000000000000000,7216295.000000000000000,+37.8107068,-090.4738684,240,0.431385929133103,0.666712793629633,-90.639979999677223,38.076547999890352,-90.110579000120708,37.671281999764517,127.434706729363569,1.695725427316985,0.168815826545510
 ,22140,22140,"Farmington, NM","Farmington, NM Metro Area",M1,1,G3110,14289491641.000000000000000,54966780.000000000000000,+36.5116245,-108.3245778,241,0.999842746890724,1.906757540836360,-109.046066999892105,36.002700999651438,-107.420914999727415,36.999999999900126,58.464013674213462,5.060805358652280,1.519662277221764
246,22180,22180,"Fayetteville, NC","Fayetteville, NC Metro Area",M1,1,G3110,4241646488.000000000000000,35598509.000000000000000,+35.1559863,-078.9318500,242,0.748805706297534,0.982102243826638,-79.458751000058555,35.043639000039889,-78.494704999935777,34.856181999699572,101.003747668730853,2.814030546410385,0.512442619364704
161,15460,15460,"Burlington, IA-IL","Burlington, IA-IL Micro Area",M2,2,G3110,2058845742.000000000000000,77900167.000000000000000,+40.8638225,-091.0699761,243,0.438125645008251,0.727866500069198,-91.370709999866563,41.074112000268656,-90.789652000439446,40.635750000062501,127.031646473760986,1.962986112509202,0.246986078877275
268,15500,15500,"Burlington, NC","Burlington, NC Metro Area",M1,1,G3110,1096718106.000000000000000,27958505.000000000000000,+36.0439535,-079.4005733,244,0.305727389312032,0.501231566486920,-79.531865000169603,36.249672999809150,-79.237312000148677,35.844122000030325,144.008974930831783,1.385615277320147,0.117545793046941
162,15540,15540,"Burlington-South Burlington, VT","Burlington-South Burlington, VT Metro Area",M1,1,G3110,3244001619.000000000000000,656739121.000000000000000,+44.6891168,-073.0411707,245,0.783600620631791,1.062878143304724,-73.313283000110346,44.264130000299303,-72.554360000213819,45.008271000206548,45.563461641421547,2.894497956620730,0.546203989299105
 ,15580,15580,"Butte-Silver Bow, MT","Butte-Silver Bow, MT Micro Area",M2,2,G3110,1859568275.000000000000000,1518176.000000000000000,+45.8962319,-112.6600714,246,0.522031594719859,0.902399820527124,-113.085516999909601,45.860648000205117,-112.190003999984583,45.749374000309899,97.083111882605721,2.206079725811346,0.294179507254724
 ,15620,15620,"Cadillac, MI","Cadillac, MI Micro Area",M2,2,G3110,2925942372.000000000000000,50770824.000000000000000,+44.3287385,-085.3264287,247,0.349794766160357,1.030397413460340,-85.821185999634110,44.164196999991589,-84.850928999973348,44.511068999834549,70.327761797962879,2.634859940324623,0.338691098892533
174,15660,15660,"Calhoun, GA","Calhoun, GA Micro Area",M2,2,G3110,923182326.000000000000000,5729532.000000000000000,+34.5096669,-084.8738622,248,0.247284880222317,0.484903732046090,-85.107581999609579,34.410359999914135,-84.654522999736628,34.583187000080045,69.119803976412001,1.272674993343464,0.102550937990527
548,15680,15680,"California-Lexington Park, MD","California-Lexington Park, MD Metro Area",M1,1,G3110,929021301.000000000000000,1050381198.000000000000000,+38.2202894,-076.5303837,249,0.379243174745194,0.821739857750881,-76.774954999973204,38.508899999935124,-76.236140999807276,37.888467999598561,139.027327152437152,2.030738189768425,0.246491829648998
480,15700,15700,"Cambridge, MD","Cambridge, MD Micro Area",M2,2,G3110,1400573745.000000000000000,1145353068.000000000000000,+38.4291957,-076.0474333,250,0.611397621007319,0.767793424999954,-76.204718999582099,38.058409999821663,-75.762721999920302,38.686219999553373,35.146690215222208,2.176264598803323,0.304912506746830
198,15740,15740,"Cambridge, OH","Cambridge, OH Micro Area",M2,2,G3110,1352631181.000000000000000,15666081.000000000000000,+40.0566648,-081.4978750,251,0.381166114888117,0.571356404121702,-81.694146000137778,39.842635999951483,-81.225923999792712,40.170075000261079,55.033972944374476,1.548803987066302,0.161033067630402
 ,15780,15780,"Camden, AR","Camden, AR Micro Area",M2,2,G3110,3525874156.000000000000000,27976582.000000000000000,+33.5675198,-092.7082209,252,0.529180480922820,0.892666124371692,-93.104289999983450,33.777011000157586,-92.350431999836871,33.298940999827323,122.381420721637568,2.460131784439124,0.384287846683291
 ,15820,15820,"Campbellsville, KY","Campbellsville, KY Micro Area",M2,2,G3110,1430755277.000000000000000,34174451.000000000000000,+37.3155398,-085.4430106,253,0.369991131846761,0.654894195222706,-85.686482000244098,37.182427000305893,-85.073771999877863,37.413668999924482,69.323064047707589,1.626420353481117,0.164555894278242
444,15860,15860,"Cañon City, CO","Cañon City, CO Micro Area",M2,2,G3110,3970664378.000000000000000,2235542.000000000000000,+38.4551696,-105.4249583,254,0.439000085855719,1.117629910386795,-105.969750000162321,38.693551000378420,-104.940365999691096,38.258275000390995,112.921117775121843,2.816600516553210,0.437616523177565
184,15940,15940,"Canton-Massillon, OH","Canton-Massillon, OH Metro Area",M1,1,G3110,2512088066.000000000000000,24839111.000000000000000,+40.7110505,-081.2614680,255,0.559561325973751,0.862274317406646,-81.647735000270018,40.914015999938499,-80.863566999917055,40.555411000417394,114.574918677339028,2.261848478059043,0.348115512611178
163,15980,15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL Metro Area",M1,1,G3110,2023963480.000000000000000,1116067200.000000000000000,+26.5590348,-081.8919943,256,0.460320311340019,0.854852041328819,-82.335039999796095,26.787946000407658,-81.562180000206808,26.422624999644086,115.299500246945513,2.209201955888804,0.304053536937511
164,16020,16020,"Cape Girardeau, MO-IL","Cape Girardeau, MO-IL Metro Area",M1,1,G3110,3708446707.000000000000000,73228104.000000000000000,+37.3259361,-089.7626388,257,0.598705519374558,1.185991829307053,-90.146762999612690,37.597433999979160,-89.132914999727404,36.982056999830718,121.256564044233073,3.002999178092688,0.548338389876431
 ,16060,16060,"Carbondale-Marion, IL","Carbondale-Marion, IL Metro Area",M1,1,G3110,3490057672.000000000000000,123591631.000000000000000,+37.6897419,-089.1051489,258,0.623743479733871,1.084794437983327,-89.680865000319500,37.822500999921260,-88.710738000358390,37.337080999688453,116.581892648157634,2.773144584836139,0.482188538360955
 ,16100,16100,"Carlsbad-Artesia, NM","Carlsbad-Artesia, NM Micro Area",M2,2,G3110,10816683024.000000000000000,56498061.000000000000000,+32.4578347,-104.3064338,259,0.966172503131453,1.476095779229466,-104.841575999932388,32.963213000379710,-103.722881999804429,32.000205999607260,130.722905235950265,4.089204996927428,1.067049841513469
 ,16140,16140,"Carroll, IA","Carroll, IA Micro Area",M2,2,G3110,1474835095.000000000000000,2145349.000000000000000,+42.0394920,-094.8676471,260,0.347466578483675,0.578859454660461,-95.092861000434766,41.863373999910209,-94.628805999797009,42.209396000125366,53.289995629936371,1.619859575071033,0.160912370015333
456,16180,16180,"Carson City, NV","Carson City, NV Metro Area",M1,1,G3110,374670880.000000000000000,32586219.000000000000000,+39.1530598,-119.7473681,261,0.166035547535256,0.462086247984517,-120.004296999606822,39.165603000178351,-119.548308000413840,39.090784999727987,99.317979926669508,1.083098380991365,0.054827065798704
 ,16220,16220,"Casper, WY","Casper, WY Metro Area",M1,1,G3110,13831928329.000000000000000,90969261.000000000000000,+42.9776447,-106.7682192,262,1.068487598368494,1.808243323890384,-107.534897000396199,43.501362000256165,-106.075851999869883,42.433218000210616,126.207274097772398,5.051836062485132,1.565780734111792
 ,16260,16260,"Cedar City, UT","Cedar City, UT Micro Area",M2,2,G3110,8537474393.000000000000000,11390956.000000000000000,+37.9093044,-113.3067405,263,0.674325010836895,1.664601662482168,-114.052349999952526,37.604776000412130,-112.478679999682186,38.147418999986940,70.974453448674240,4.165945425419587,0.946674912022165
168,16300,16300,"Cedar Rapids, IA","Cedar Rapids, IA Metro Area",M1,1,G3110,5202765033.000000000000000,29300009.000000000000000,+42.0863293,-091.6311439,264,0.438063110283028,1.465408569414527,-92.298163999668816,41.862779000350656,-90.898020000322731,42.295235999841566,72.835855114002200,3.592086179989214,0.591795043421913
122,16340,16340,"Cedartown, GA","Cedartown, GA Micro Area",M2,2,G3110,803758612.000000000000000,4681735.000000000000000,+33.9960153,-085.1883384,265,0.201123419556623,0.499112809946681,-85.421851999670025,34.080821999935381,-84.922742000343021,34.082496999836735,89.807717607594640,1.248207987444906,0.084645864512338
338,16380,16380,"Celina, OH","Celina, OH Micro Area",M2,2,G3110,1197723422.000000000000000,28440771.000000000000000,+40.5353325,-084.6320588,266,0.371612361610169,0.526509123851808,-84.802272999998934,40.728145999938022,-84.431632000316540,40.354197999737949,135.254470488672837,1.468718288274211,0.135083008046944
